Platform,Status,watched_date_time,Video Link,Video Name,Channel Name,Channel Link,Rating,Duration,Length,Thumbnail,Likes,Views
YouTube,Watched,2024-08-04T14:26:20.554Z,https://www.youtube.com/watch?v=S7ANMoCLuGk,#cricket #cricketenthusiast #cricketfan #foryou #realcricket22,Sajjad 07,https://www.youtube.com/channel/UC0E11PMMAfW2v_QC3Wml-7g,,PT13S,,https://i.ytimg.com/vi/S7ANMoCLuGk/default.jpg,9,417
YouTube,Watched,2024-08-04T14:26:07.661Z,https://www.youtube.com/watch?v=tUTupQU6Ycs,Everytime I go shopping with her 😔,Krish & Aish,https://www.youtube.com/channel/UC-OqH8C3WpOBCZBI89qGLxw,,PT14S,,https://i.ytimg.com/vi/tUTupQU6Ycs/default.jpg,55179,1016049
YouTube,Watched,2024-08-04T14:25:41.146Z,https://www.youtube.com/watch?v=4nXnVOgczds,oh no just miss 😓🥺🙏#shorts,RTR VICKY,https://www.youtube.com/channel/UC9Hlcq54DQSXVsKORq6cPQw,,PT19S,,https://i.ytimg.com/vi/4nXnVOgczds/default.jpg,226341,4100612
YouTube,Watched,2024-08-04T14:25:27.583Z,https://www.youtube.com/watch?v=rdIQffuvy2U,Water balloon prank | AJAhsan #shorts,Aj Ahsan Shorts,https://www.youtube.com/channel/UC7CjQFH_iyJ0zMcKMTNjIjg,,PT12S,,https://i.ytimg.com/vi/rdIQffuvy2U/default.jpg,5247869,251241655
YouTube,Watched,2024-08-04T14:25:08.864Z,https://www.youtube.com/watch?v=YloF__QksUM,UNDERARM BOWLING 🔥RIYAZ NM 🥎#bedramedia #viratkohli #viralvideo #viral #viralshorts #shorts#sub#1m,UNDERARM_CRICKET_2,https://www.youtube.com/channel/UC57Z6ym0Op6r3e8HxQWbF4A,,PT11S,,https://i.ytimg.com/vi/YloF__QksUM/default.jpg,832431,22010207
YouTube,Watched,2024-08-04T14:25:05.716Z,https://www.youtube.com/watch?v=5nqFKAvWGkM,Full Refund reel size,codebasics_hub,https://www.youtube.com/channel/UCc5Mfxuhmvr44QcSbo3_SUA,,PT22S,,https://i.ytimg.com/vi/5nqFKAvWGkM/default.jpg,96,2463
YouTube,Watched,2024-08-04T14:24:27.339Z,https://www.youtube.com/watch?v=a4Fh8a6c46k,Life is not easy for everyone #shorts,Nomadic Life,https://www.youtube.com/channel/UCnovKmWD6jjFwgMJ9BTEmNw,,PT14S,,https://i.ytimg.com/vi/a4Fh8a6c46k/default.jpg,5748126,251300753
YouTube,Watched,2024-08-04T14:24:01.880Z,https://www.youtube.com/watch?v=k0AzaP1bkCY,I tried to defend Balotelli,MoAliFC,https://www.youtube.com/channel/UCybJEiW50AS4sVrba06oj8w,,PT12S,,https://i.ytimg.com/vi/k0AzaP1bkCY/default.jpg,2572460,112612344
YouTube,Watched,2024-08-04T13:26:15.499Z,https://www.youtube.com/watch?v=z1iwowSi2vo,Which industries hire Data Analysts?,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT29S,,https://i.ytimg.com/vi/z1iwowSi2vo/default.jpg,382,4746
YouTube,Watched,2024-08-04T13:26:04.620Z,https://www.youtube.com/watch?v=KQYiKXsPPes,🔴This bowler bowls with both hands😱 #t20worldcup2024 #cricketshorts #ytshorts #cricket #ipl #ipl2025,CRICTIME -  தமிழ்,https://www.youtube.com/channel/UCeZVLk8VEvYyOmmmhqVfvCg,,PT1M,,https://i.ytimg.com/vi/KQYiKXsPPes/default.jpg,22402,250123
YouTube,Watched,2024-08-04T13:26:00.961Z,https://www.youtube.com/watch?v=-kesTWZPBmc,3 cooking updated price,codebasics_hub,https://www.youtube.com/channel/UCc5Mfxuhmvr44QcSbo3_SUA,,PT35S,,https://i.ytimg.com/vi/-kesTWZPBmc/default.jpg,156,5618
YouTube,Watched,2024-08-04T13:25:26.603Z,https://www.youtube.com/watch?v=XlARd6ZU0Pc,தல தரிசனம்!❤️Throwback to the day when தல visited TNPL!😀,Tamil Nadu Premier League,https://www.youtube.com/channel/UCMyiKJ5PO2TIJhQkZqgpffw,,PT36S,,https://i.ytimg.com/vi/XlARd6ZU0Pc/default.jpg,22203,253050
YouTube,Watched,2024-08-04T13:24:54.273Z,https://www.youtube.com/watch?v=xSOXHJSpTLo,சேலத்தின் சிங்கம் Nattu எதிரணி தலைவனின் wicket-அ தூக்கிட்டாரு! 🦁🥳,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT35S,,https://i.ytimg.com/vi/xSOXHJSpTLo/default.jpg,4184,69248
YouTube,Watched,2024-08-04T11:40:07.231Z,https://www.youtube.com/watch?v=yFNMgIUiXuM,Python Course is LIVE now 🔥🔥🔥,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT10M1S,,https://i.ytimg.com/vi/yFNMgIUiXuM/default.jpg,668,33589
YouTube,Watched,2024-08-04T11:39:48.956Z,https://www.youtube.com/watch?v=FmzZbegtyKw,🔴Live : IND vs SL 2nd ODI Match | India vs Sri Lanka | Tamil Commentary | Live Updates,Simply  Seconds,https://www.youtube.com/channel/UCkXdKgkrc2nZIJyf5HSUCRQ,,PT7H48M36S,,https://i.ytimg.com/vi/FmzZbegtyKw/default.jpg,,104216
YouTube,Watched,2024-08-04T11:39:44.117Z,https://www.youtube.com/watch?v=IzcM_asyjRo,Amazing High Schooler Creates Unique App for Kids! 🚀📚| Sidd Ahmed,Sidd Ahmed,https://www.youtube.com/channel/UCHetsKn3hHUg4J48onIKQZQ,,PT57S,,https://i.ytimg.com/vi/IzcM_asyjRo/default.jpg,18756,337033
YouTube,Watched,2024-08-04T11:39:21.985Z,https://www.youtube.com/watch?v=aNBN_zVPfwI,VFX Technique 🔥 #Leo #Strangerthings,Expert Fx,https://www.youtube.com/channel/UCW3dmQDxU4YpDuMjlBTlchQ,,PT32S,,https://i.ytimg.com/vi/aNBN_zVPfwI/default.jpg,47764,845286
YouTube,Watched,2024-08-04T11:38:48.882Z,https://www.youtube.com/watch?v=1tFlZtVUggY,Reception Groom Makeover. 9940309771. #menmakeup #groommakeup #hairstyle #airbrushmakeup #chennai,Sangeetha M,https://www.youtube.com/channel/UClYzFp3U9a49D9IssX01q0g,,PT48S,,https://i.ytimg.com/vi/1tFlZtVUggY/default.jpg,92841,2239588
YouTube,Watched,2024-08-04T11:37:52.535Z,https://www.youtube.com/watch?v=7QJ19wh9SgM,🔴Captaincy Comeback Loading in IPL 2025🤩| #shorts #cricketshorts #ytshorts #cricket #ipl #ipl2025,CRICTIME -  தமிழ்,https://www.youtube.com/channel/UCeZVLk8VEvYyOmmmhqVfvCg,,PT58S,,https://i.ytimg.com/vi/7QJ19wh9SgM/default.jpg,21979,193572
YouTube,Watched,2024-08-04T11:37:12.621Z,https://www.youtube.com/watch?v=m71ceEx1XgE,இதை அறிவியலாக பாருங்கல் #vaathamizhavaashow  #aariarjunan | EP-14 | Kalaignar TV,Kalaignar TV,https://www.youtube.com/channel/UC0SIHdEcfg4BsM8X5tixwHQ,,PT57S,,https://i.ytimg.com/vi/m71ceEx1XgE/default.jpg,104837,2045695
YouTube,Watched,2024-08-04T11:36:32.814Z,https://www.youtube.com/watch?v=cCY9zYN0ouU,இது உங்களுக்கு தெரியுமா? 😳💥 #shorts #director #reels #singampuli #tamil,AllRounder Ayyappan,https://www.youtube.com/channel/UCZEslD4ATBHidUHrpJoQI9A,,PT56S,,https://i.ytimg.com/vi/cCY9zYN0ouU/default.jpg,268725,3252594
YouTube,Watched,2024-08-04T11:35:40.939Z,https://www.youtube.com/watch?v=cgX2YiCFbrM,"ஹசிம் ஆம்லா கேட்சை விட்டேன், பயந்தேன்!",Kizhakku News,https://www.youtube.com/channel/UC2k_XbdkVA_wd93ViuA7reQ,,PT52S,,https://i.ytimg.com/vi/cgX2YiCFbrM/default.jpg,24898,388111
YouTube,Watched,2024-08-04T11:34:47.559Z,https://www.youtube.com/watch?v=keQcZidITuQ,EEGA Theatre Reaction In America | Part-1 | Rajamouli #shorts,BST369,https://www.youtube.com/channel/UC19z9Lq2XrN4DaV_ERfqfDA,,PT53S,,https://i.ytimg.com/vi/keQcZidITuQ/default.jpg,231727,5131002
YouTube,Watched,2024-08-04T11:34:01.877Z,https://www.youtube.com/watch?v=qZaT7EuHmWI,அடிதட்டு மக்களுக்கு எப்படி நம்பிக்கை வரும்😡❓ அண்ணன் 🔥 ஜூலை24,NTK TECH TEAM - நாம் தமிழர் தகவல் குழு,https://www.youtube.com/channel/UCpx5mx8Gfgu55lzbsXvDlLA,,PT44S,,https://i.ytimg.com/vi/qZaT7EuHmWI/default.jpg,18970,211204
YouTube,Watched,2024-08-04T11:33:57.799Z,https://www.youtube.com/watch?v=v8pK_eFd50s,🥥 Coconut coir export business to #USA 🇺🇸 #HobbyExplorer #EXIM #ImportExport #India,Hobby Explorer Tamil,https://www.youtube.com/channel/UCYqXh1HzJSYYYmbaoK4veDw,,PT40S,,https://i.ytimg.com/vi/v8pK_eFd50s/default.jpg,221226,4091359
YouTube,Watched,2024-08-04T11:33:07.199Z,https://www.youtube.com/watch?v=YgDQeW9l5fo,இறுதிச்சுற்றில் Kovai-க்கு நிகரான Tough-அ நாங்களும் கொடுப்போம்! - Ash அண்ணா 😎🫱🏻‍🫲🏼,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT53S,,https://i.ytimg.com/vi/YgDQeW9l5fo/default.jpg,17872,285458
YouTube,Watched,2024-08-04T11:33:03.841Z,https://www.youtube.com/watch?v=xpjZAMRObCQ,Kaathu Mela Vibe 🔥Throwback OfRo | Paal Dabba #ofro #paaldabba #viralsong,Rednool,https://www.youtube.com/channel/UCQ3ZwLf92CtRYqJw0QcMa4Q,,PT38S,,https://i.ytimg.com/vi/xpjZAMRObCQ/default.jpg,73154,874206
YouTube,Watched,2024-08-04T11:33:02.974Z,https://www.youtube.com/watch?v=Ftz_nJ8dI7s,Coding Ninjas 9 Month Job Bootcamp,Coding Ninjas,https://www.youtube.com/channel/UCcU8y6931JjbsTUhde2gqCg,,PT42S,,https://i.ytimg.com/vi/Ftz_nJ8dI7s/default.jpg,12623,103665
YouTube,Watched,2024-08-04T11:32:10.776Z,https://www.youtube.com/watch?v=W5GKmWMFJv8,"தன் அப்பாவின் கனவிற்கும், தன் லட்சியத்திற்கும் போராடும் சிறுமி #bcci #icc #women #mandhana#aswin",Monu world ,https://www.youtube.com/channel/UCmtqmWCGDN5aGPa6fQw8H6w,,PT1M1S,,https://i.ytimg.com/vi/W5GKmWMFJv8/default.jpg,195435,2221431
YouTube,Watched,2024-08-04T11:32:06.231Z,https://www.youtube.com/watch?v=zA0cBjZYyqI,😱🌦️நம் முன்னோர்களின் முறை🫡❤️✨,organic factory,https://www.youtube.com/channel/UCgnAS97OwgNPol2_sYG7rxQ,,PT38S,,https://i.ytimg.com/vi/zA0cBjZYyqI/default.jpg,125227,3246354
YouTube,Watched,2024-08-04T11:31:09.074Z,https://www.youtube.com/watch?v=5nUMF7Tu9FU,'ஆடுகளம்' Climax-அ Maturity இல்லாம எடுத்துட்டேன் | Masterclass With Vetrimaaran | Aadukalam |Dhanush,Galatta Tamil | கலாட்டா தமிழ்,https://www.youtube.com/channel/UCSbUX_gKMur5FPcTbH2L5mA,,PT56S,,https://i.ytimg.com/vi/5nUMF7Tu9FU/default.jpg,76278,1161135
YouTube,Watched,2024-08-04T11:31:01.015Z,https://www.youtube.com/watch?v=lki8Iy24J4s,(தமிழ்)🔦How🏅OLYMPIC TORCH🔥Travels Across COUNTRIES|ஒலிம்பிக் டார்ச் எவ்வாறு கொண்டு செல்லப்படுகிறது,Barath Mohan,https://www.youtube.com/channel/UCmE_2CODsZ6fjO0CbQ_wvGA,,PT1M,,https://i.ytimg.com/vi/lki8Iy24J4s/default.jpg,107788,1903772
YouTube,Watched,2024-08-04T11:30:22.275Z,https://www.youtube.com/watch?v=ggxrHbnX6uE,தூத்துக்குடி வெள்ளத்தில் யாரும் பாக்கலயே🥲❤‍🩹 சீமான்❤‍🩹 ஆக24,NTK TECH TEAM - நாம் தமிழர் தகவல் குழு,https://www.youtube.com/channel/UCpx5mx8Gfgu55lzbsXvDlLA,,PT37S,,https://i.ytimg.com/vi/ggxrHbnX6uE/default.jpg,46565,698480
YouTube,Watched,2024-08-04T11:30:20.940Z,https://www.youtube.com/watch?v=hmTX8q-AtLY,🤯💥இவ்வளவு ரூபாய்க்கு ஏலம் போன இந்த வண்டி🤯 Bike Auction #shorts #vellore #auction,Phoenix TV Tamil,https://www.youtube.com/channel/UCt-es5DsJneDCLbdbujXl2g,,PT16S,,https://i.ytimg.com/vi/hmTX8q-AtLY/default.jpg,191948,5442412
YouTube,Watched,2024-08-04T11:30:02.972Z,https://www.youtube.com/watch?v=W342i2d5d18,O My goli by 🤔 Umri pacer AK 47 🔥#tapeballcricket #shortsfeed #youtbeshorts #viralshort,Bobby Rumi,https://www.youtube.com/channel/UC_RMFXnsJ4Ravq27y6VmVPw,,PT9S,,https://i.ytimg.com/vi/W342i2d5d18/default.jpg,1835404,47881227
YouTube,Watched,2024-08-04T11:29:53.624Z,https://www.youtube.com/watch?v=N2HB1BVisvw,What a drop 🔥 Tn police team setter Jose 😈 #shortsfeed #shortvideo #volleyballshorts,tnvolleys,https://www.youtube.com/channel/UCmgD8VFoOqf8oY8xitHDsGw,,PT12S,,https://i.ytimg.com/vi/N2HB1BVisvw/default.jpg,101197,2947324
YouTube,Watched,2024-08-04T11:29:52.590Z,https://www.youtube.com/watch?v=9Q0Dni5yr8o,Square: Free Electronics Workshop | Chitti,Video ad upload channel for 336-869-1633,https://www.youtube.com/channel/UCPgUf8ads1ddNjPkNZGgpqg,,PT43S,,https://i.ytimg.com/vi/9Q0Dni5yr8o/default.jpg,8332,648
YouTube,Watched,2024-08-04T11:29:33.932Z,https://www.youtube.com/watch?v=nhkgyQpBPQU,❗Indha Maari Andha Maari Vera Maari  Trick 😆 #ytshorts #funny #shorts #comedy #short,Revanth Reacts ,https://www.youtube.com/channel/UCHbT0qoxqYx5SluBgG2nrmQ,,PT18S,,https://i.ytimg.com/vi/nhkgyQpBPQU/default.jpg,140972,4521102
YouTube,Watched,2024-08-04T11:28:50.729Z,https://www.youtube.com/watch?v=xyfWYcVGt3k,corporate / creadit card,Bhoothakannadi 28,https://www.youtube.com/channel/UC8FVi4ZP42Lkas2mEXMsoKQ,,PT19S,,https://i.ytimg.com/vi/xyfWYcVGt3k/default.jpg,71940,2642132
YouTube,Watched,2024-08-04T11:28:31.783Z,https://www.youtube.com/watch?v=aHW5WO_cQPw,Don't Trust This Aghori 🤦🏻‍♀️😳 | #shorts | #banaras | #varanasi | #kashi | #vadakkan,Try Today,https://www.youtube.com/channel/UCCe_Q4HpmEkO8LVm5iNWu2w,,PT19S,,https://i.ytimg.com/vi/aHW5WO_cQPw/default.jpg,135810,2263963
YouTube,Watched,2024-08-04T11:28:11.675Z,https://www.youtube.com/watch?v=8CUbN57_z9U,Rohit Sharma -GOAT🚬 #rohitsharma #dancehall #ytshorts #instareels #instareels #cricket #dhoni,Umpire’s Call,https://www.youtube.com/channel/UCixDIomkUmPq10iTgC33Wxg,,PT17S,,https://i.ytimg.com/vi/8CUbN57_z9U/default.jpg,251557,6509839
YouTube,Watched,2024-08-04T11:28:10.576Z,https://www.youtube.com/watch?v=An2JdANjKnM,CONFUSED to decide? - Get to know a proven way | NxtWave Academy | Book a FREE SESSION,NxtWave,https://www.youtube.com/channel/UCLlHgusuRTH6H4QQdYNwzoQ,,PT35S,,https://i.ytimg.com/vi/An2JdANjKnM/default.jpg,5445,60730
YouTube,Watched,2024-08-04T11:27:49.612Z,https://www.youtube.com/watch?v=5rqsGiiVtmo,Two Punch Man 🤯 (@novayaeracom),MediaConquer,https://www.youtube.com/channel/UCDc1UerYL73gScmcQrnpv6w,,PT20S,,https://i.ytimg.com/vi/5rqsGiiVtmo/default.jpg,1468314,17114018
YouTube,Watched,2024-08-04T11:27:47.553Z,https://www.youtube.com/watch?v=ETj3ZmYMy_U,Smith Shocks Djokovic 🥶,CricAnshu2.0,https://www.youtube.com/channel/UCcIYb_oPMrdYmoEaHzYrVdQ,,PT20S,,https://i.ytimg.com/vi/ETj3ZmYMy_U/default.jpg,485363,8031125
YouTube,Watched,2024-08-04T11:27:36.207Z,https://www.youtube.com/watch?v=U-rVqahxyeg,Cheeky way to finish a match🤯🤯🔥#bwf #badmintonindia #badmintontrickshot #shorts,Badminton Palakkad,https://www.youtube.com/channel/UC7GlTAEPid_YoaGzJi8mX5A,,PT10S,,https://i.ytimg.com/vi/U-rVqahxyeg/default.jpg,310012,11771859
YouTube,Watched,2024-08-04T11:27:12.905Z,https://www.youtube.com/watch?v=K6G2iDOdIco,✨Support pannunga uravugalea🙏 #work #trendingsong #worktime #youtubeshorts,Dai_pachakili,https://www.youtube.com/channel/UCBaOR5PgSVU3udkhyNQcpFw,,PT11S,,https://i.ytimg.com/vi/K6G2iDOdIco/default.jpg,197054,9768255
YouTube,Watched,2024-08-04T11:27:11.802Z,https://www.youtube.com/watch?v=mfdXM5FWqpY,IBPS RRB ONLINE 2024,VERANDA RACE - BANK,https://www.youtube.com/channel/UCgFndRtCLw-cixFZ4fX-o-Q,,PT43S,,https://i.ytimg.com/vi/mfdXM5FWqpY/default.jpg,1571,101447
YouTube,Watched,2024-08-04T11:26:51.695Z,https://www.youtube.com/watch?v=e2vlhlwnons,வேற லெவல் சூப்பர் ஐடியா👌👌👌,Salai Sathish777,https://www.youtube.com/channel/UCaEUPNkdnbQROROKm09SGoQ,,PT20S,,https://i.ytimg.com/vi/e2vlhlwnons/default.jpg,,6014890
YouTube,Watched,2024-08-04T11:26:37.789Z,https://www.youtube.com/watch?v=a7GP5jIWj0k,36th State Level Championship Hurdles race💯🥇🏅💥🔥🏟️#viral #athlets #sportschannel,Mr Brother 777,https://www.youtube.com/channel/UC6CWezjT9XJgRqv5kj2H9eQ,,PT13S,,https://i.ytimg.com/vi/a7GP5jIWj0k/default.jpg,142305,3233793
YouTube,Watched,2024-08-04T11:26:35.555Z,https://www.youtube.com/watch?v=H3OsxoqYznI,Cricket life ..❤️‍🩹.  #cricketlovecricket #bollywood #cricket #cricket #music,Uca_cricket_academy04,https://www.youtube.com/channel/UCwNRoCqsoQyyAgXVNxHddlw,,PT17S,,https://i.ytimg.com/vi/H3OsxoqYznI/default.jpg,59468,1767000
YouTube,Watched,2024-08-04T11:26:19.640Z,https://www.youtube.com/watch?v=yTHmh8OQN3o,Bjp meeting madurai 1 like = one love ❤️,Ktm Dhana,https://www.youtube.com/channel/UCjdIfZ74fzSdIMOsMWPlWvA,,PT14S,,https://i.ytimg.com/vi/yTHmh8OQN3o/default.jpg,766720,27989036
YouTube,Watched,2024-08-04T11:26:18.430Z,https://www.youtube.com/watch?v=xDZUgk_LylY,ChatGPT & AI Tools Workshop (Certified) - Sign Up Now!,Jatan Shah,https://www.youtube.com/channel/UCP0ap2XWcmYornLeoi2CBzA,,PT54S,,https://i.ytimg.com/vi/xDZUgk_LylY/default.jpg,5850,81318
YouTube,Watched,2024-08-04T11:26:02.611Z,https://www.youtube.com/watch?v=AtZ9yRJSFLk,why you don't mess with the coach | mind voice tamil#shorts,Mind Voice tamil,https://www.youtube.com/channel/UCNb0IATkjijZKyIlsDBSCTw,,PT20S,,https://i.ytimg.com/vi/AtZ9yRJSFLk/default.jpg,110103,1816058
YouTube,Watched,2024-08-04T11:25:59.663Z,https://www.youtube.com/watch?v=T5niXqwAnME,Big Muscle Guy Scars RELEASED #health #muscles #knots,Mondragon Chiropractic,https://www.youtube.com/channel/UCw2rs0uJqzN0ZzfmfkQ03pQ,,PT57S,,https://i.ytimg.com/vi/T5niXqwAnME/default.jpg,1401899,76590358
YouTube,Watched,2024-08-04T11:25:05.690Z,https://www.youtube.com/watch?v=3_OThEzHE4w,இன்னும் Perfect Game-க்கு wait பண்ணுறோம்! - Ash அண்ணா 🫱🏻‍🫲🏼,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT49S,,https://i.ytimg.com/vi/3_OThEzHE4w/default.jpg,15592,188094
YouTube,Watched,2024-08-04T11:14:12.506Z,https://www.youtube.com/watch?v=JOrhcV3_NAk,Power BI Project For Beginners | Sales Insights Data Analysis Project - 3 - Data Analysis Using SQL,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT20M28S,,https://i.ytimg.com/vi/JOrhcV3_NAk/default.jpg,6129,356130
YouTube,Watched,2024-08-04T11:14:02.004Z,https://www.youtube.com/watch?v=CY6BpjOGWCw,MongoDB Atlas: The Document Database for Modern Apps,MongoDB,https://www.youtube.com/channel/UCK_m2976Yvbx-TyDLw7n1WA,,PT24S,,https://i.ytimg.com/vi/CY6BpjOGWCw/default.jpg,961,1539557
YouTube,Watched,2024-08-04T11:13:44.113Z,https://www.youtube.com/watch?v=udaihhReGAA,Write Like A Winner | Write Your Best Work With Grammarly,Grammarly,https://www.youtube.com/channel/UCfmqLyr1PI3_zbwppHNEzuQ,,PT1M30S,,https://i.ytimg.com/vi/udaihhReGAA/default.jpg,,46956985
YouTube,Watched,2024-08-04T11:13:37.989Z,https://www.youtube.com/watch?v=shlkS2PjC7w,Get Started on Google Cloud for Free,Google Cloud,https://www.youtube.com/channel/UCTMRxtyHoE3LPcrl-kT4AQQ,,PT31S,,https://i.ytimg.com/vi/shlkS2PjC7w/default.jpg,32687,811131
YouTube,Watched,2024-08-04T11:13:34.411Z,https://www.youtube.com/watch?v=quqhHJJ-xfA,Shortened: 1 3 0 PPC updated price,Video ad upload channel for 172-091-1660,https://www.youtube.com/channel/UCARPlnx2syOkLsf6rt4j5SQ,,PT36S,,https://i.ytimg.com/vi/quqhHJJ-xfA/default.jpg,0,2
YouTube,Watched,2024-08-04T11:11:08.044Z,https://www.youtube.com/watch?v=lX4zxmNCg0w,Power BI Domination Workshop - Sign Up Now!,Jatan Shah,https://www.youtube.com/channel/UCP0ap2XWcmYornLeoi2CBzA,,PT1M48S,,https://i.ytimg.com/vi/lX4zxmNCg0w/default.jpg,425,325177
YouTube,Watched,2024-08-04T11:02:03.154Z,https://www.youtube.com/watch?v=9QiZ0-HZG_A,Power BI Project For Beginners | Sales Insights Data Analysis Project - 2 - Data Discovery,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT10M18S,,https://i.ytimg.com/vi/9QiZ0-HZG_A/default.jpg,3525,308035
YouTube,Watched,2024-08-04T11:01:57.177Z,https://www.youtube.com/watch?v=0UaCzejm1Eg,Free Data Science Workshop | Chitti,Chitti,https://www.youtube.com/channel/UC3EIT1VMZvCCBe_NZgXNv4A,,PT41S,,https://i.ytimg.com/vi/0UaCzejm1Eg/default.jpg,8011,634731
YouTube,Watched,2024-08-04T10:52:43.664Z,https://www.youtube.com/watch?v=hhZ62IlTxYs,Power BI Project For Beginners | Sales Insights Data Analysis Project - 1 - Problem Statement,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT8M4S,,https://i.ytimg.com/vi/hhZ62IlTxYs/default.jpg,8834,645593
YouTube,Watched,2024-08-04T10:52:28.266Z,https://www.youtube.com/watch?v=Q82zWC1Qmvg,Burnt Toast PPC,codebasics_hub,https://www.youtube.com/channel/UCc5Mfxuhmvr44QcSbo3_SUA,,PT37S,,https://i.ytimg.com/vi/Q82zWC1Qmvg/default.jpg,76,66760
YouTube,Watched,2024-08-04T10:39:31.601Z,https://www.youtube.com/watch?v=EaGA9eZW1aI,8 Projects for Your Data Analyst Resume! 📽️🤩#codebasics #shorts #dataanalysis #data #dataanalytics,codebasics,https://www.youtube.com/channel/UCh9nVJoWXmFb7sLApWGcLPQ,,PT24S,,https://i.ytimg.com/vi/EaGA9eZW1aI/default.jpg,5061,45344
YouTube,Watched,2024-08-04T10:39:30.731Z,https://www.youtube.com/watch?v=dUdShBx8QQI,Check this Real-Time Data Science Project🔥|| Comment to #BuildExperience & move into Data Science,BEPEC by Kanth - #BuildExperience & Get Hired!,https://www.youtube.com/channel/UCn1USB9-5UqKJTSHd1JGcVw,,PT1M1S,,https://i.ytimg.com/vi/dUdShBx8QQI/default.jpg,96,2724
YouTube,Watched,2024-08-04T10:35:19.308Z,https://www.youtube.com/watch?v=EgqqcwvPKGE,🚫 THE END : Of Youtubers? 😔 | Madan Gowri | Tamil | MG,Madan Gowri,https://www.youtube.com/channel/UCY6KjrDBN_tIRFT_QNqQbRQ,,PT13M43S,,https://i.ytimg.com/vi/EgqqcwvPKGE/default.jpg,15945,433473
YouTube,Watched,2024-08-04T10:35:13.293Z,https://www.youtube.com/watch?v=WQqj6xXpaiM,"Antoine Dupont - You Got This - 6""",adidas,https://www.youtube.com/channel/UCuLUOxd7ezJ8c6NSLBNRRfg,,PT6S,,https://i.ytimg.com/vi/WQqj6xXpaiM/default.jpg,0,28
YouTube,Watched,2024-08-04T10:34:57.495Z,https://www.youtube.com/watch?v=m2ppmB9U0Eg,Tina l’exploratrice,Booking.com,https://www.youtube.com/channel/UCde5lyhz54IYdyrbGA5F5rg,,PT16S,,https://i.ytimg.com/vi/m2ppmB9U0Eg/default.jpg,10188,1276263
